Brand,Price,Photo,Model Number,Made In,Warranty,Available Colors,Body Type,Engine Type,Engine Power,Torque,No. of Cylinders,Charger,Maximum Speed,Acceleration Time (0-100 kmph),Transmission Type,Drive Type,Gear Box,Steering Type,Steering Gear Type,Front Suspension,Back Suspension,Length,Width,Height,Wheel Base,Ground Clearance,Kerb Weight,Tyre Size,Wheel Size,Front Brake,Rear Brake,Mileage in City,Mileage on Highway,Fuel Type,Seating Capacity,Fuel Tank Capacity (Litres),No. of Doors,Air Conditioner,Heater,AntiLock Braking System,Central Locking,Power Steering,Power Windows,Leather Seats,Anti-Lock Braking,Brake Assist,Central Locking,Power Door Locks,Child Safety Locks,Night Rear View Mirror,Rear Seat Belts,Door Ajar Warning,Adjustable Seats,Crash Sensor,Engine Check Warning,Rear Camera,Anti-Theft Device,Touch Screen,Audio System Remote Control,Speakers Front & back,Bluetooth Connectivity,USB & Auxiliary Input,Adjustable Steering Column,Height Adjustable Driving Seat,Digital Clock,Smoke Headlamps,Electric Folding Rear View Mirror,Automatic Climate Control,Low Fuel Warning Light,Parking Sensors,Bottle Holder,Voice Control,Minimum Turning Radius,Tyre Type,Seat Belt Warning,Vehicle Stability Control System,Engine Immobilizer,Rear Reading Lamp,Fuel System,Radio,Outside Temperature Display,Valve Configuration,Fog Lights Front & Back,Centrally Mounted Fuel Tank,CD Player,DVD Player,Electric Adjustable Seats,Keyless Entry,Boot Space,Tyre Pressure Monitor,Smart Access Card Entry,Assembled In,Displacement (cc),Xenon Headlamps,Halogen Headlamps,Shock Absorbers Type,Removable/Convertible Top,Introduction Date,Cassette Player
Lincoln,"49,420",https://www.ccarprice.com/products/Lincoln-Nautilus-Reserve-FWD-2021.jpg,Nautilus Reserve FWD 2021,,"Basic: 4 Years / 50000 Miles , Corrosion: 5 Years / Unlimited Miles , Drivetrain: 6 Years / 70000 Miles, and Roadside Assistance: Unlimited Years / Unlimited Miles","Artisan Blue, Asher Gray, Green Gem, Infinite Black, Silver Radiance, Burgundy Velvet, Ceramic Pearl, Flight Blue, Iced Mocha, Pristine White, and Red Carpet.",SUV,2.0-liter Turbo Inline-4 Gas,250 hp @ 5500 rpm,280 lb-ft @ 3000 rpm,4,Turbo,,,Automatic,Front Wheel Drive,8-Speed,Power,Rack and pinion,Strut,Multi-link,190 in,76.1 in,66.2 in,122.2 in,7.9 in,"4,142 lbs",P245/60VR18,18 in x 8 in,Discs,Discs,21,26,Gasoline,5 seater,18.4 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,38.6 ft,Tubeless,Yes,Yes,Yes,Yes,Gasoline Direct Injection,,,,,,,,Yes,,,Yes,Yes,,2.0 L/122,,,,,,
Lincoln,"65,090",https://www.ccarprice.com/products/Lincoln-Nautilus-Black-Label-2021.jpg,Nautilus Black Label 2021,Canada,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 6 Years / 70,000 Miles Drivetrain , 4 Years / 50,000 Miles Maintenance , and Unlimited Years / Unlimited Miles Roadside Assistance warranty","Burgundy Velvet, Flight Blue, Green Gem, Infinite Black, Pristine White, Silver Radiance, and Chroma Elite Copper (Chromoflare).",Sport Utility,2.7-liter Twin-Turbo V6 Gas,335 hp @ 5500 rpm,380 lb-ft @ 3250 rpm,V6,Turbo,,,Automatic,All Wheel Drive (AWD),8-Speed,Power,Rack and pinion,Strut,Multi-link,190 in,76.1 in,66.2 in,122.2 in,7.9 in,"4,305 lbs",P265/40VR21,21 in x 10 in,Discs,Discs,19,26,Gasoline,5 seater,18.5 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,38.6 ft,Tubeless,Yes,Yes,Yes,Yes,Gasoline Direct Injection,Yes,,,,,,,,Yes,,,,,2.7 L/166,,,,,,
Alfa Romeo,A,https://www.ccarprice.com/products/Alfa-Romeo-6C-2021.jpg,6C,"Turin‎, Italy","Bumper-to-Bumper: 48 months / 50000 miles , Powertrain: 48 months / 50000 miles , Roadside Assistance: 48 months / unlimited distance",TBC,Convertible,Intercooled Turbo Premium Unleaded I-4,TBC,TBC,,Turbocharged,TBC,,Auto-Shift Manual w/OD,TBC,,Power,Rack and pinion,TBC,TBC,TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Premium,2 Passengers,TBC,2 Doors,Yes,,Yes,Yes,Yes,Yes,,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,TBC,Yes,Yes,Yes,,,,Yes,,,,,,Yes,,,Yes,,,,,,,Yes,,
Alfa Romeo,A,https://www.ccarprice.com/products/Alfa-Romeo-Giulia-GTA-Sedan-2023_1.jpg,Giulia GTA Sedan 2023,"Turin‎, Italy","Basic: 4 Years / 50000 Miles , Corrosion: 7 Years / 100000 Miles , Drivetrain: 4 Years / 50000 Miles , Maintenance: 2 Years / 20000 Miles , Roadside Assistance: 3 Years / 36000 Miles","Alfa Black , Alfa Rosso , Alfa White , Misano Blue Metallic , Monza Red Metallic , Rosso Competizione Tri-Coat , Silverstone and Stromboli Gray Metallic , Trofeo White Tri-Coat , Vesuvio Gray Metallic",Sedan,2.9L Twin-Turbo V6 Gas,540 hp,655 lb-ft,6,,149 mph,0-60 mph in 3.8 seconds,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Multi- link,Multi- link,182.5 in,73.7 in,57.1 in,111 in,,"3,350 lbs",P225/45WR19,19 in x 7.5 in,Discs,Discs,21 MPG,23 MPG,Premium,5 persons,19 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,Yes,36.7 ft,,Yes,Yes,,Yes,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,
Alfa Romeo,A,https://www.ccarprice.com/products/Alfa_Romeo_6C_2023_2.jpg,6C 2023,"Turin‎, Italy","Bumper-to-Bumper: 48 months / 50000 miles , Powertrain: 48 months / 50000 miles , Roadside Assistance: 48 months / unlimited distance",Custom,Convertible,2.9L Twin-Turbo V6 Gas,540 hp,655 lb-ft,6,Turbocharged,TBC,TBC,Auto-Shift Manual w/OD,Rear-Wheel Drive,8 Speed,Power,Rack and pinion,Multilink,Multilink,184 .2 in,74.8 in,59.6,106.3,,,185/65R15,5.5Jx15 ET40,4 wheel Discs,4 wheel Discs,,,Premium,2 Seater,TBC,2 Doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,36.7 ft,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,A,https://www.ccarprice.com/products/AlfaRomeo_Tonale_Sprint_Q4_2023.jpg,Tonale Sprint Q4 2023,"Turin‎, Italy",,"Stromboli Gray Metallic , Vulcano Black Metallic , Alfa Rosso , Alfa White , Misano Blue Metallic , Anodized Blue , Lunare White , Vesuvio Gray , Vedre Visconti , Silverstone Gray , Montecarlo Blue",SUV,2.0L Turbo Inline-4 Gas,256 hp,295 lb-ft,4,Turbo,TBC mph,0-60 mph in 7.3 seconds,Automatic,All Wheel Drive,9-speed,Power,"Rack and pinion, electrical variable assist",Double Wishbone,Multi-Link,TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Premium,5 persons,TBC,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,TBC,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,A,https://www.ccarprice.com/products/AlfaRomeo_Tonale_Ti_Q4_2023.jpg,Tonale Ti Q4 2023,"Turin‎, Italy",,"Stromboli Gray Metallic , Vulcano Black Metallic , Alfa Rosso , Alfa White , Misano Blue Metallic , Anodized Blue , Lunare White , Vesuvio Gray , Vedre Visconti , Silverstone Gray , Montecarlo Blue",SUV,2.0L Turbo Inline-4 Gas,256 hp,295 lb-ft,4,Turbo,,,Automatic,All Wheel Drive,9-speed,Power,"Rack and pinion, electrical variable assist",Double Wishbone,Multi-Link,TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Premium,5 persons,TBC,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,TBC,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,
Alfa Romeo,"86,850",https://www.ccarprice.com/products/Alfa_Romeo_Stelvio_Ti_AWD_2022.jpg,Stelvio Ti AWD 2022,Italy,"Basic: 4 Years / 50000 Miles , Corrosion: 5 Years / Unlimited Miles , Drivetrain: 4 Years / 50000 Miles , Roadside Assistance: 4 Years / Unlimited Miles","Alfa White, Alfa Rosso (Red), Vulcano Black Metallic, Vesuvio Gray Metallic, Anodized Blue Metallic.",SUV,2.0 L,280 hp @ 5200 RPM,306 lb-ft @ 2000 RPM,4-cylinder,Turbocharged,,,Automatic,All Wheel Drive,8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,184.6 in,74.9 in,66 in,111 in,,"4,007 lbs",Front Tire: P235/55HR19 and Rear Tire: P235/55HR19,Front and Rear Wheel Size: 19 in x 8 in,4 Wheel Disc,4 Wheel ABS,22 MPG,28 MPG,Gasoline,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,,,,,,,,,,,,2.0L/122 cu.in.,,,,,,
Alfa Romeo,"54,100",https://www.ccarprice.com/products/Alfa_Romeo_Giulia_Estrema_2022.jpg,Giulia Ti 2022,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Misano Blue Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,521 lbs",P225/40YR19,19 in x 8 in Aluminum Wheels,Discs,Discs,24 MPG,33 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"51,150",https://www.ccarprice.com/products/AlfaRomeo_Stelvio_Estrema_2023.jpg,Stelvio Estrema 2023,"Turin‎, Italy","Basic: 4 Years / 50000 Miles , Corrosion: 5 Years / Unlimited Miles , Drivetrain: 4 Years / 50000 Miles , Roadside Assistance: 4 Years / Unlimited Miles","Alfa White, Alfa Rosso, Misano Blue Metallic, and Vulcano Black Metallic.",SUV,2.0-liter Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,Turbo,,,Automatic,All Wheel Drive (AWD),8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,184.6 in,74.9 in,66 in,111 in,,"4,007 lbs",P255/40HR21,20 in x 8.5 in Aluminum Wheels,Discs,Discs,22 City,28 Hwy,Gasoline,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,,Yes,,,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"46,200",https://www.ccarprice.com/products/AlfaRomeo_Stelvio_Sprint_AWD_2023.jpg,Stelvio Sprint AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa Black , Alfa Rosso , Alfa White , Misano Blue Metallic , Monza Red Metallic , Rosso Competizione Tri-Coat , Silverstone and Stromboli Gray Metallic , Trofeo White Tri-Coat , Vesuvio Gray Metallic",SUV,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,176 mph,0-60 mph in 3.6 seconds,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,184.6 in,74.9 in,66 in,111 in,6.5 in,"3,901 lbs",P235/60HR18,18 in x 8 in,4 wheel Discs,4 Wheel ABS,22 MPG,28 MPG,Gasoline,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,
Alfa Romeo,"45,950",https://www.ccarprice.com/products/AlfaRomeo_Giulia_AWD_2023.jpg,Giulia AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa Black , Alfa Rosso , Alfa White , Misano Blue Metallic , Monza Red Metallic , Rosso Competizione Tri-Coat , Silverstone and Stromboli Gray Metallic , Trofeo White Tri-Coat , Vesuvio Gray Metallic",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,149 mph,0-60 mph in 5.5 seconds,Automatic,All Wheel Drive (RWD),8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,56.5 in,111 in,,"3,632 lbs",P225/50YR17,17 in x 7.5 in Aluminum Wheels,Discs,Discs,23 MPG,31 MPG,Premium,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"47,990",https://www.ccarprice.com/products/AlfaRomeo_Giulia_Veloce_AWD_2023.jpg,Giulia Veloce AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Misano Blue Metallic, Moonlight Gray Metallic, Ocra GT Tri-Coat, Rosso Etna, Vesuvio Gray Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,632 lbs",P225/40YR19,19 in x 8 in Aluminum Wheels,Discs,Discs,23 MPG,31 MPG,Premium,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"47,990",https://www.ccarprice.com/products/Alfa_Romeo_Giulia_Estrema_AWD_2023.jpg,Giulia Estrema AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Misano Blue Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,632 lbs",P225/40YR19,19 in x 8 in Aluminum Wheels,Discs,Discs,23 MPG,31 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"45,990",https://www.ccarprice.com/products/Alfa_Romeo_Giulia_Estrema_2023.jpg,Giulia Ti 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Misano Blue Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,521 lbs",P225/40YR19,19 in x 8 in Aluminum Wheels,Discs,Discs,24 MPG,33 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,35.5 ft,,Yes,,,Yes,,,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"47,990",https://www.ccarprice.com/products/AlfaRomeo_Giulia_Ti_AWD_2023.jpg,Giulia Ti AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Anodized Blue Metallic, Moonlight Gray Metallic, Vesuvio Gray Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,632 lbs",P225/45YR18,18 in x 8 in Aluminum Wheels,Discs,Discs,23 MPG,31 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,,Yes,,,,,,,,,,,
Alfa Romeo,"45,990",https://www.ccarprice.com/products/AlfaRomeo_Giulia_Veloce_2023.jpg,Giulia Veloce 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Misano Blue Metallic, Moonlight Gray Metallic, Ocra GT Tri-Coat, Rosso Etna, Vesuvio Gray Metallic, and Vulcano Black Metallic.",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,521 lbs",P225/40YR19,19 in x 8 in Aluminum Wheels,Discs,Discs,24 MPG,33 MPG,Premium,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,35.5 ft,,Yes,,,Yes,,Yes,,,,,,,Yes,Yes,,,,,,,,,,,
Alfa Romeo,"48,200",https://www.ccarprice.com/products/AlfaRomeo_Stelvio_AWD_2023.jpg,Stelvio AWD 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa Black , Alfa Rosso , Alfa White , Misano Blue Metallic , Monza Red Metallic , Rosso Competizione Tri-Coat , Silverstone and Stromboli Gray Metallic , Trofeo White Tri-Coat , Vesuvio Gray Metallic",SUV,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,176 mph,0-60 mph in 3.6 seconds,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,184.6 in,74.9 in,66 in,111 in,6.5 in,"3,901 lbs",P235/60HR18,18 in x 8 in,4 wheel Discs,4 Wheel ABS,22 MPG,28 MPG,Gasoline,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,35.5 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,
Alfa Romeo,"44,700",https://www.ccarprice.com/products/Alfa_Romeo_Giulia_Ti_Sport_AWD_2022.jpg,Giulia Ti Sport AWD 2022,Italy,"Basic: 4 Years / 50000 Miles, Corrosion: 5 Years / Unlimited Miles, Drivetrain: 4 Years / 50000 Miles and Roadside Assistance: 4 Years / Unlimited Miles","Alfa Black, Alfa Rosso, Alfa White, Anodized Blue Metallic, Lunare White Metallic, Misano Blue Metallic, Montecarlo Blue Metallic, Rosso Competizione Tri-Coat, Silverstone Gray Metallic, Stromboli Gray Metallic, Trofeo White Tri-Coat, Verde Visconti Metal",SUV,2.0-liter Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4-cylinder,Turbocharged,149 MPH,0-60 mph in 3.8 seconds,Automatic,All Wheel Drive (AWD),8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,57.1 in,73.7 in,111 in,,"3,632 lbs",Front Tire: P225/40YR19 and Rear Tire: P225/40YR19,Front and Rear Wheel Size: 19 in x 8 in,4 wheel Discs,4 wheel Discs,23 MPG,31 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,35.5 ft,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,2.0 L/122,,,,,,
Alfa Romeo,"45,090",https://www.ccarprice.com/products/Alfa_Romeo_Giulia_Veloce_Ti_2022.jpg,Giulia Veloci Ti 2022,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa Black , Alfa Rosso , Alfa White , Misano Blue Metallic , Monza Red Metallic , Rosso Competizione Tri-Coat , Silverstone and Stromboli Gray Metallic , Trofeo White Tri-Coat , Vesuvio Gray Metallic",Sedan,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,TBC,TBC,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,182.5 in,73.7 in,57.1 in,111 in,,"3,521 lbs",P225/40YR19,19 in x 8 in,4 wheel Discs,4 wheel Discs,24 MPG,33 MPG,Gasoline,5 seater,15.3 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,35.5 ft,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,,,,
Alfa Romeo,"46,200",https://www.ccarprice.com/products/AlfaRomeo_Stelvio_2023.jpg,Stelvio 2023,Italy,"4 Years / 50,000 Miles Basic , 5 Years / Unlimited Miles Corrosion , 4 Years / 50,000 Miles Drivetrain , 1 Years / 10,000 Miles Maintenance , and 4 Years / Unlimited Miles Roadside Assistance warranty.","Alfa White, Alfa Rosso, Anodized Blue Metallic, Moonlight Gray Metallic, Vesuvio Gray Metallic, and Vulcano Black Metallic.",SUV,2.0L Turbo Inline-4 Gas,280 hp @ 5200 rpm,306 lb-ft @ 2000 rpm,4,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,184.6 in,74.9 in,66 in,111 in,,"3,901 lbs",P235/60HR18,18 in x 8 in Aluminum Wheels,Discs,Discs,22 MPG,28 MPG,Premium,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,,Yes,Yes,,,Yes,,,,,,,,
